"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.645123176E1,-2.763750032E-2,-1.856249943E-2,1.279850006E0,1.280282952E0
1.645362868E1,-2.392499894E-2,-1.732499897E-2,1.283424973E0,1.283764863E0
1.645602653E1,-2.268750034E-2,-1.608750038E-2,1.284662485E0,1.284963513E0
1.645842461E1,-2.268750034E-2,-1.608750038E-2,1.289612532E0,1.289912405E0
1.646082253E1,-2.034999989E-2,-1.608750038E-2,1.290850043E0,1.291110671E0
1.646322060E1,-1.787500083E-2,-1.732499897E-2,1.295662522E0,1.295901633E0
1.646561845E1,-1.539999992E-2,-2.213750035E-2,1.299374938E0,1.299654746E0
1.646801637E1,-1.416249946E-2,-2.461249940E-2,1.302950025E0,1.303259421E0
1.647041545E1,-1.292499993E-2,-2.956249937E-2,1.307899952E0,1.308297856E0
1.647281230E1,-1.168750040E-2,-3.189999983E-2,1.310374975E0,1.310815312E0
1.647521021E1,-9.349999949E-3,-3.189999983E-2,1.315187454E0,1.315607492E0
1.647760828E1,-9.349999949E-3,-3.189999983E-2,1.318899989E0,1.319318845E0
1.648000621E1,-1.058750041E-2,-3.066249937E-2,1.322612524E0,1.323010269E0
1.648240406E1,-1.058750041E-2,-3.066249937E-2,1.328662515E0,1.329058449E0
1.648480213E1,-1.058750041E-2,-3.189999983E-2,1.332375050E0,1.332798926E0
1.648720006E1,-8.112499490E-3,-3.437500075E-2,1.334712505E0,1.335179735E0
1.648959913E1,-9.349999949E-3,-3.313750029E-2,1.340899944E0,1.341341931E0
1.649199598E1,-1.044999994E-2,-2.956249937E-2,1.344612479E0,1.344978016E0
1.649439390E1,-1.168750040E-2,-3.079999983E-2,1.349424958E0,1.349827009E0
1.649679198E1,-1.168750040E-2,-2.708750032E-2,1.353137493E0,1.353459052E0
1.649918982E1,-1.292499993E-2,-2.584999986E-2,1.359187484E0,1.359494720E0
1.650158775E1,-1.044999994E-2,-2.708750032E-2,1.361662507E0,1.361971996E0
1.650398582E1,-1.168750040E-2,-2.832499892E-2,1.365375042E0,1.365718825E0
1.650638375E1,-1.539999992E-2,-2.708750032E-2,1.370187521E0,1.370541767E0
1.650878282E1,-1.416249946E-2,-2.832499892E-2,1.375137448E0,1.375502048E0
1.651117966E1,-1.911249943E-2,-2.708750032E-2,1.378712535E0,1.379111045E0
1.651357758E1,-2.144999988E-2,-2.213750035E-2,1.384899974E0,1.385242978E0
1.651597543E1,-2.034999989E-2,-1.979999989E-2,1.387374997E0,1.387665502E0
1.651837358E1,-2.268750034E-2,-1.732499897E-2,1.393424988E0,1.393717358E0
1.652077143E1,-2.516249940E-2,-1.979999989E-2,1.395900011E0,1.396267178E0
1.652316952E1,-2.639999986E-2,-1.484999992E-2,1.401950002E0,1.402277180E0
1.652556745E1,-2.763750032E-2,-1.608750038E-2,1.406900048E0,1.407263438E0
1.652796652E1,-2.887500077E-2,-1.113750041E-2,1.409374952E0,1.409714711E0
1.653036337E1,-3.121249937E-2,-1.003750041E-2,1.416662455E0,1.417041807E0
1.653276129E1,-3.492499888E-2,-6.324999966E-3,1.421474934E0,1.421917982E0
1.653515936E1,-3.616249934E-2,-5.087499972E-3,1.425187469E0,1.425655263E0
1.653755721E1,-3.739999980E-2,-3.849999979E-3,1.430137515E0,1.430631642E0
1.653995513E1,-3.863750026E-2,-2.612499986E-3,1.433712482E0,1.434235393E0
1.654235321E1,-3.863750026E-2,-1.374999993E-3,1.438662529E0,1.439181927E0
1.654475106E1,-4.111250117E-2,3.437499981E-3,1.443475008E0,1.444064456E0
1.654715022E1,-4.221250117E-2,3.437499981E-3,1.448424935E0,1.449043997E0
1.654954707E1,-4.221250117E-2,5.912499968E-3,1.453237534E0,1.453862504E0
1.655194499E1,-4.221250117E-2,4.674999975E-3,1.458187461E0,1.458805821E0
1.655434284E1,-4.344999790E-2,5.912499968E-3,1.461899996E0,1.462557506E0
1.655674091E1,-4.468749836E-2,5.912499968E-3,1.469187498E0,1.469878850E0
1.655913883E1,-4.221250117E-2,5.912499968E-3,1.471662521E0,1.472279671E0
1.656153668E1,-4.592499882E-2,4.674999975E-3,1.475237489E0,1.475959555E0
1.656393483E1,-4.344999790E-2,4.674999975E-3,1.481425047E0,1.482069475E0
1.656633383E1,-4.344999790E-2,3.437499981E-3,1.486237526E0,1.486876492E0
1.656873075E1,-4.344999790E-2,2.199999988E-3,1.491187453E0,1.491821961E0
1.657112866E1,-4.221250117E-2,3.437499981E-3,1.492424965E0,1.493025783E0
1.657352651E1,-3.987500072E-2,-1.374999993E-4,1.499712467E0,1.500242487E0
1.657592458E1,-3.863750026E-2,-2.612499986E-3,1.504662514E0,1.505160776E0
1.657832243E1,-3.739999980E-2,-2.612499986E-3,1.508237481E0,1.508703379E0
1.658072058E1,-3.616249934E-2,-8.799999952E-3,1.514425039E0,1.514882294E0
1.658311844E1,-3.368749842E-2,-6.324999966E-3,1.519237518E0,1.519624128E0
1.658551751E1,-3.244999796E-2,-1.237499993E-2,1.522949934E0,1.523345872E0
1.658791444E1,-3.244999796E-2,-1.113750041E-2,1.527762532E0,1.528147703E0
1.659031236E1,-2.887500077E-2,-1.361249946E-2,1.530237436E0,1.530570376E0
1.659271020E1,-2.763750032E-2,-1.608750038E-2,1.536424994E0,1.536757757E0
1.659510828E1,-2.516249940E-2,-2.089999989E-2,1.539999962E0,1.540347313E0
1.659750621E1,-2.268750034E-2,-2.213750035E-2,1.543712497E0,1.544037909E0
1.659990406E1,-2.144999988E-2,-2.584999986E-2,1.549762487E0,1.550126476E0
1.660230213E1,-2.034999989E-2,-2.956249937E-2,1.553475022E0,1.553889542E0
1.660470121E1,-1.663750038E-2,-2.708750032E-2,1.557187438E0,1.557511880E0
1.660709812E1,-1.539999992E-2,-2.956249937E-2,1.562000036E0,1.562355662E0
1.660949596E1,-1.416249946E-2,-2.832499892E-2,1.565712452E0,1.566032683E0
1.661189389E1,-1.292499993E-2,-3.079999983E-2,1.570525050E0,1.570880208E0
1.661429196E1,-1.168750040E-2,-3.313750029E-2,1.572999954E0,1.573392369E0
1.661668981E1,-1.044999994E-2,-3.561250120E-2,1.577950001E0,1.578386409E0
1.661908775E1,-8.112499490E-3,-3.808749840E-2,1.582762480E0,1.583241465E0
1.662148582E1,-6.874999963E-3,-3.932499886E-2,1.587712526E0,1.588214339E0
1.662388490E1,-4.399999976E-3,-4.056249931E-2,1.591287494E0,1.591810467E0
1.662628159E1,-5.637499969E-3,-3.932499886E-2,1.595000029E0,1.595494697E0
1.662867967E1,-6.874999963E-3,-4.179999977E-2,1.599949956E0,1.600510658E0
1.663107756E1,-4.399999976E-3,-4.056249931E-2,1.603525043E0,1.604044026E0
1.663347541E1,-4.399999976E-3,-4.289999977E-2,1.605999947E0,1.606578849E0
1.663587349E1,-5.637499969E-3,-4.537500069E-2,1.610949993E0,1.611598757E0
1.663827141E1,-5.637499969E-3,-4.179999977E-2,1.615762472E0,1.616312899E0
1.664066949E1,-6.874999963E-3,-4.289999977E-2,1.619475007E0,1.620057707E0
1.664306855E1,-8.112499490E-3,-3.808749840E-2,1.621950030E0,1.622417447E0
1.664546525E1,-9.349999949E-3,-3.808749840E-2,1.625524998E0,1.625998031E0
1.664786332E1,-1.044999994E-2,-3.561250120E-2,1.630475044E0,1.630897398E0
1.665026117E1,-1.044999994E-2,-3.437500075E-2,1.634050012E0,1.634444947E0
1.665265932E1,-1.416249946E-2,-3.079999983E-2,1.636525035E0,1.636876112E0
1.665505717E1,-1.663750038E-2,-2.956249937E-2,1.640237451E0,1.640588200E0
1.665745509E1,-1.911249943E-2,-2.832499892E-2,1.643949986E0,1.644305065E0
1.665985316E1,-1.911249943E-2,-2.461249940E-2,1.647524953E0,1.647819630E0
1.666225224E1,-2.034999989E-2,-2.337500080E-2,1.652474999E0,1.652765603E0
1.666464894E1,-2.144999988E-2,-1.856249943E-2,1.654950023E0,1.655193115E0
1.666704678E1,-2.639999986E-2,-1.732499897E-2,1.658524990E0,1.658825566E0
1.666944493E1,-2.516249940E-2,-1.361249946E-2,1.662237525E0,1.662483696E0
1.667184278E1,-2.763750032E-2,-1.237499993E-2,1.664712548E0,1.664987940E0
1.667424086E1,-3.121249937E-2,-1.113750041E-2,1.669525027E0,1.669853910E0
1.667663878E1,-3.121249937E-2,-1.113750041E-2,1.671999931E0,1.672328327E0
1.667903663E1,-3.244999796E-2,-1.003750041E-2,1.674474955E0,1.674819431E0
1.668143593E1,-3.492499888E-2,-7.562499959E-3,1.676812530E0,1.677193253E0
1.668383263E1,-3.616249934E-2,-6.324999966E-3,1.681762457E0,1.682163100E0
1.668623070E1,-3.739999980E-2,-5.087499972E-3,1.684237480E0,1.684660361E0
1.668862855E1,-3.987500072E-2,-6.324999966E-3,1.687812448E0,1.688295258E0
1.669102647E1,-3.987500072E-2,-3.849999979E-3,1.690287471E0,1.690762128E0
1.669342455E1,-4.111250117E-2,-2.612499986E-3,1.694000006E0,1.694500836E0
1.669582240E1,-4.111250117E-2,-2.612499986E-3,1.697712541E0,1.698212276E0
1.669822032E1,-4.221250117E-2,9.624999948E-4,1.700049996E0,1.700574259E0
1.670061940E1,-4.221250117E-2,-1.374999993E-4,1.703762531E0,1.704285386E0
1.670301633E1,-4.221250117E-2,2.199999988E-3,1.706237435E0,1.706760944E0
1.670541418E1,-4.221250117E-2,2.199999988E-3,1.708575010E0,1.709097803E0
1.670781226E1,-4.468749836E-2,3.437499981E-3,1.711050034E0,1.711636938E0
1.671021018E1,-4.344999790E-2,4.674999975E-3,1.713524938E0,1.714082107E0
1.671260803E1,-4.221250117E-2,5.912499968E-3,1.717237473E0,1.717766396E0
1.671500611E1,-4.344999790E-2,4.674999975E-3,1.720812440E0,1.721367251E0
1.671740404E1,-4.344999790E-2,4.674999975E-3,1.723287463E0,1.723841477E0
1.671980334E1,-4.111250117E-2,5.912499968E-3,1.725762486E0,1.726262250E0
1.672220004E1,-4.111250117E-2,4.674999975E-3,1.726999998E0,1.727495611E0
1.672459811E1,-3.987500072E-2,4.674999975E-3,1.730574965E0,1.731040607E0
1.672699596E1,-3.739999980E-2,9.624999948E-4,1.734287500E0,1.734690987E0
1.672939388E1,-3.616249934E-2,-1.374999993E-4,1.736762524E0,1.737138972E0
1.673179173E1,-3.492499888E-2,-1.374999993E-3,1.739237547E0,1.739588713E0
1.673418981E1,-3.121249937E-2,-3.849999979E-3,1.739237547E0,1.739521856E0
1.673658773E1,-3.011249937E-2,-6.324999966E-3,1.742812514E0,1.743084114E0
1.673898682E1,-2.639999986E-2,-1.113750041E-2,1.744050026E0,1.744285383E0
1.674138375E1,-2.392499894E-2,-1.484999992E-2,1.745287538E0,1.745514685E0
1.674378159E1,-2.268750034E-2,-1.979999989E-2,1.748999953E0,1.749259157E0
1.674617967E1,-2.034999989E-2,-2.089999989E-2,1.748999953E0,1.749243199E0
1.674857759E1,-1.787500083E-2,-2.708750032E-2,1.752575040E0,1.752875500E0
1.675097547E1,-1.539999992E-2,-2.708750032E-2,1.752575040E0,1.752852008E0
1.675337354E1,-1.539999992E-2,-3.079999983E-2,1.755049944E0,1.755387737E0
1.675577147E1,-1.416249946E-2,-3.313750029E-2,1.757524967E0,1.757894388E0
1.675817054E1,-1.416249946E-2,-3.437500075E-2,1.759999990E0,1.760392622E0
1.676056739E1,-1.416249946E-2,-3.313750029E-2,1.762337446E0,1.762705859E0
1.676296532E1,-1.168750040E-2,-3.313750029E-2,1.762337446E0,1.762687711E0
1.676536340E1,-1.168750040E-2,-3.561250120E-2,1.764812469E0,1.765210441E0
1.676776124E1,-1.168750040E-2,-3.808749840E-2,1.768525004E0,1.768973699E0
1.677015917E1,-1.168750040E-2,-3.808749840E-2,1.768525004E0,1.768973699E0
1.677255724E1,-1.044999994E-2,-4.179999977E-2,1.769762516E0,1.770286927E0
1.677495508E1,-1.044999994E-2,-4.179999977E-2,1.771000028E0,1.771524073E0
1.677735424E1,-9.349999949E-3,-4.289999977E-2,1.772237539E0,1.772781354E0
1.677975108E1,-1.416249946E-2,-4.289999977E-2,1.775812507E0,1.776387076E0
1.678214900E1,-1.292499993E-2,-4.179999977E-2,1.775812507E0,1.776351416E0
1.678454685E1,-1.416249946E-2,-4.056249931E-2,1.778287530E0,1.778806463E0
1.678694499E1,-1.663750038E-2,-3.932499886E-2,1.780762434E0,1.781274293E0
1.678934283E1,-1.787500083E-2,-3.808749840E-2,1.779525042E0,1.780022344E0
1.679174068E1,-1.911249943E-2,-3.684999794E-2,1.784337521E0,1.784820326E0
1.679413883E1,-2.144999988E-2,-3.437500075E-2,1.783100009E0,1.783560312E0
1.679653791E1,-2.392499894E-2,-3.313750029E-2,1.786812544E0,1.787279935E0
1.679893475E1,-2.516249940E-2,-3.189999983E-2,1.786812544E0,1.787274413E0
1.680133267E1,-2.516249940E-2,-3.079999983E-2,1.786812544E0,1.787255118E0
1.680373052E1,-2.763750032E-2,-3.079999983E-2,1.790524960E0,1.791003099E0
1.680612860E1,-2.763750032E-2,-2.956249937E-2,1.788049936E0,1.788507855E0
1.680852645E1,-2.887500077E-2,-2.461249940E-2,1.791762471E0,1.792164137E0
1.681092457E1,-3.244999796E-2,-2.213750035E-2,1.792999983E0,1.793430236E0
1.681332242E1,-3.121249937E-2,-2.213750035E-2,1.792999983E0,1.793408271E0
1.681572157E1,-3.368749842E-2,-2.337500080E-2,1.795337439E0,1.795805601E0
1.681811842E1,-3.368749842E-2,-2.089999989E-2,1.795337439E0,1.795775091E0
1.682051634E1,-3.368749842E-2,-1.979999989E-2,1.795337439E0,1.795762625E0
1.682291420E1,-3.368749842E-2,-2.213750035E-2,1.797812462E0,1.798264320E0
1.682531228E1,-3.244999796E-2,-2.213750035E-2,1.795337439E0,1.795767131E0
1.682771023E1,-3.616249934E-2,-1.608750038E-2,1.799049973E0,1.799485299E0
1.683010808E1,-3.739999980E-2,-1.484999992E-2,1.800287485E0,1.800737158E0
1.683250615E1,-3.616249934E-2,-1.003750041E-2,1.799049973E0,1.799441381E0
1.683490523E1,-3.987500072E-2,-1.113750041E-2,1.801524997E0,1.802000659E0
1.683730193E1,-3.863750026E-2,-6.324999966E-3,1.801524997E0,1.801950381E0
1.683970000E1,-3.616249934E-2,-5.087499972E-3,1.801524997E0,1.801895092E0
1.684209792E1,-3.739999980E-2,-2.612499986E-3,1.800287485E0,1.800677821E0
1.684449600E1,-3.616249934E-2,-1.374999993E-3,1.802762508E0,1.803125697E0
1.684689383E1,-3.616249934E-2,-1.374999993E-4,1.804000020E0,1.804362441E0
1.684929176E1,-3.616249934E-2,-1.374999993E-4,1.802762508E0,1.803125178E0
1.685168983E1,-3.616249934E-2,5.912499968E-3,1.805099964E0,1.805471840E0
1.685408891E1,-3.011249937E-2,-1.003750041E-2,1.808812499E0,1.809090979E0
1.685648560E1,-3.121249937E-2,-1.484999992E-2,1.801524997E0,1.801856558E0
1.685888367E1,-3.368749842E-2,-1.374999993E-4,1.804000020E0,1.804314534E0
1.686128159E1,-3.121249937E-2,8.387500420E-3,1.810050011E0,1.810338535E0
1.686367967E1,-3.492499888E-2,9.624999948E-3,1.802762508E0,1.803126468E0
1.686607752E1,-3.368749842E-2,1.086249948E-2,1.808812499E0,1.809158782E0
1.686847544E1,-3.011249937E-2,1.086249948E-2,1.805099964E0,1.805383792E0
1.687087351E1,-3.011249937E-2,9.624999948E-3,1.806337476E0,1.806614093E0
1.687327258E1,-3.121249937E-2,2.199999988E-3,1.808812499E0,1.809083115E0
1.687566928E1,-2.639999986E-2,2.199999988E-3,1.806337476E0,1.806531726E0
1.687806735E1,-2.516249940E-2,2.199999988E-3,1.807574987E0,1.807751456E0
1.688046528E1,-2.392499894E-2,-2.612499986E-3,1.806337476E0,1.806497802E0
1.688286313E1,-2.268750034E-2,-1.374999993E-4,1.806337476E0,1.806479952E0
1.688526120E1,-2.516249940E-2,-5.087499972E-3,1.807574987E0,1.807757276E0
1.688765913E1,-2.144999988E-2,-2.612499986E-3,1.806337476E0,1.806466718E0
1.689005720E1,-2.268750034E-2,-2.612499986E-3,1.807574987E0,1.807719249E0
1.689245628E1,-2.144999988E-2,-6.324999966E-3,1.808812499E0,1.808950736E0
1.689485295E1,-2.034999989E-2,-5.087499972E-3,1.807574987E0,1.807696695E0
1.689725103E1,-2.034999989E-2,-8.799999952E-3,1.808812499E0,1.808948374E0
1.689964888E1,-2.034999989E-2,-1.237499993E-2,1.807574987E0,1.807731893E0
1.690204680E1,-1.911249943E-2,-1.237499993E-2,1.806337476E0,1.806480973E0
1.690444488E1,-2.034999989E-2,-1.237499993E-2,1.807574987E0,1.807731893E0
1.690684277E1,-2.034999989E-2,-1.608750038E-2,1.807574987E0,1.807761120E0
1.690924062E1,-2.034999989E-2,-1.113750041E-2,1.807574987E0,1.807723845E0
1.691163992E1,-2.268750034E-2,-1.484999992E-2,1.807574987E0,1.807778355E0
1.691403662E1,-2.144999988E-2,-2.089999989E-2,1.807574987E0,1.807823069E0
1.691643446E1,-2.392499894E-2,-1.979999989E-2,1.806337476E0,1.806604418E0
1.691883256E1,-2.268750034E-2,-2.213750035E-2,1.804000020E0,1.804278488E0
1.692123049E1,-2.516249940E-2,-2.337500080E-2,1.806337476E0,1.806663947E0
1.692362834E1,-2.516249940E-2,-2.337500080E-2,1.806337476E0,1.806663947E0
1.692602641E1,-2.516249940E-2,-2.584999986E-2,1.805099964E0,1.805460400E0
1.692842434E1,-2.639999986E-2,-2.584999986E-2,1.805099964E0,1.805478070E0
1.693082364E1,-2.516249940E-2,-2.956249937E-2,1.806337476E0,1.806754596E0
1.693322033E1,-2.763750032E-2,-2.956249937E-2,1.805099964E0,1.805553559E0
1.693561840E1,-2.763750032E-2,-2.956249937E-2,1.806337476E0,1.806790760E0
1.693801625E1,-3.011249937E-2,-3.079999983E-2,1.806337476E0,1.806850984E0
1.694041417E1,-3.011249937E-2,-3.079999983E-2,1.805099964E0,1.805613824E0
1.694281201E1,-3.244999796E-2,-3.189999983E-2,1.807574987E0,1.808147656E0
1.694521008E1,-3.244999796E-2,-3.189999983E-2,1.805099964E0,1.805673418E0
1.694760801E1,-3.244999796E-2,-3.189999983E-2,1.806337476E0,1.806910537E0
1.695000708E1,-3.121249937E-2,-3.437500075E-2,1.805099964E0,1.805697024E0
1.695240393E1,-3.244999796E-2,-3.189999983E-2,1.806337476E0,1.806910537E0
1.695480185E1,-3.368749842E-2,-2.832499892E-2,1.805099964E0,1.805636462E0
1.695719992E1,-3.492499888E-2,-2.832499892E-2,1.805099964E0,1.805659974E0
1.695959785E1,-3.368749842E-2,-2.584999986E-2,1.804000020E0,1.804499693E0
1.696199570E1,-3.492499888E-2,-2.708750032E-2,1.805099964E0,1.805640986E0
1.696439377E1,-3.492499888E-2,-2.584999986E-2,1.806337476E0,1.806859999E0
1.696679168E1,-3.492499888E-2,-2.213750035E-2,1.805099964E0,1.805573511E0
1.696919076E1,-3.492499888E-2,-2.213750035E-2,1.806337476E0,1.806810699E0
1.697158761E1,-3.492499888E-2,-2.213750035E-2,1.804000020E0,1.804473856E0
1.697398553E1,-3.368749842E-2,-2.089999989E-2,1.805099964E0,1.805535250E0
1.697638361E1,-3.616249934E-2,-2.089999989E-2,1.806337476E0,1.806820304E0
1.697878145E1,-3.616249934E-2,-2.213750035E-2,1.805099964E0,1.805597872E0
1.698117937E1,-3.492499888E-2,-1.979999989E-2,1.805099964E0,1.805546365E0
1.698357745E1,-3.492499888E-2,-1.732499897E-2,1.804000020E0,1.804421232E0
1.698597530E1,-3.616249934E-2,-1.361249946E-2,1.805099964E0,1.805513475E0
1.698837445E1,-3.616249934E-2,-7.562499959E-3,1.806337476E0,1.806715250E0
1.699077130E1,-3.739999980E-2,-6.324999966E-3,1.805099964E0,1.805498448E0
1.699316922E1,-3.616249934E-2,-2.612499986E-3,1.805099964E0,1.805464049E0
1.699556729E1,-3.739999980E-2,-1.374999993E-3,1.803862453E0,1.804250647E0
1.699796514E1,-3.616249934E-2,2.199999988E-3,1.805099964E0,1.805463499E0
1.700036306E1,-3.616249934E-2,9.624999948E-4,1.805099964E0,1.805462415E0
1.700276114E1,-3.616249934E-2,3.437499981E-3,1.806337476E0,1.806702693E0
1.700515899E1,-3.492499888E-2,2.199999988E-3,1.805099964E0,1.805439137E0
1.700755806E1,-3.492499888E-2,3.437499981E-3,1.805099964E0,1.805441069E0
1.700995499E1,-3.492499888E-2,3.437499981E-3,1.805099964E0,1.805441069E0
1.701235291E1,-3.244999796E-2,4.674999975E-3,1.805099964E0,1.805397668E0
1.701475077E1,-3.135000169E-2,7.149999961E-3,1.803862453E0,1.804149022E0
1.701714885E1,-3.244999796E-2,2.199999988E-3,1.805099964E0,1.805392955E0
1.701954678E1,-3.244999796E-2,5.912499968E-3,1.803862453E0,1.804163991E0
1.702194462E1,-3.244999796E-2,3.437499981E-3,1.805099964E0,1.805394887E0
1.702434270E1,-3.368749842E-2,5.912499968E-3,1.806337476E0,1.806661253E0
1.702674183E1,-3.244999796E-2,7.149999961E-3,1.805099964E0,1.805405773E0
1.702913868E1,-3.135000169E-2,4.674999975E-3,1.806337476E0,1.806615553E0
1.703153652E1,-3.244999796E-2,7.149999961E-3,1.805099964E0,1.805405773E0
1.703393445E1,-3.244999796E-2,7.149999961E-3,1.805099964E0,1.805405773E0
1.703633252E1,-3.244999796E-2,7.149999961E-3,1.806337476E0,1.806643075E0
1.703873037E1,-3.135000169E-2,7.149999961E-3,1.805099964E0,1.805386337E0
1.704112829E1,-3.135000169E-2,4.674999975E-3,1.807574987E0,1.807852874E0
1.704352637E1,-3.135000169E-2,3.437499981E-3,1.803862453E0,1.804138128E0
1.704592545E1,-3.135000169E-2,-1.374999993E-3,1.805099964E0,1.805372702E0
1.704832214E1,-3.135000169E-2,-3.849999979E-3,1.805099964E0,1.805376284E0
1.705072022E1,-3.135000169E-2,-5.087499972E-3,1.801524997E0,1.801804934E0
1.705311814E1,-3.011249937E-2,-9.899999946E-3,1.802762508E0,1.803041163E0
1.705551622E1,-3.011249937E-2,-1.484999992E-2,1.801524997E0,1.801837839E0
1.705791406E1,-3.011249937E-2,-1.732499897E-2,1.802762508E0,1.803097219E0
1.706031199E1,-3.135000169E-2,-1.608750038E-2,1.805099964E0,1.805443854E0
1.706270984E1,-3.135000169E-2,-1.484999992E-2,1.802762508E0,1.803096228E0
1.706510915E1,-3.244999796E-2,-1.361249946E-2,1.803862453E0,1.804205656E0
1.706750584E1,-3.368749842E-2,-1.361249946E-2,1.802762508E0,1.803128617E0
1.706990392E1,-3.492499888E-2,-1.237499993E-2,1.803862453E0,1.804242956E0
1.707230184E1,-3.492499888E-2,-1.484999992E-2,1.802762508E0,1.803161928E0
1.707469969E1,-3.368749842E-2,-1.732499897E-2,1.802762508E0,1.803160466E0
1.707709777E1,-3.244999796E-2,-1.979999989E-2,1.803862453E0,1.804262949E0
1.707949569E1,-3.244999796E-2,-2.461249940E-2,1.803862453E0,1.804322179E0
1.708189354E1,-3.135000169E-2,-2.584999986E-2,1.800287485E0,1.800745977E0
1.708429262E1,-3.011249937E-2,-2.956249937E-2,1.802762508E0,1.803256323E0
1.708668956E1,-3.011249937E-2,-3.313750029E-2,1.801524997E0,1.802081344E0
1.708908763E1,-3.011249937E-2,-3.684999794E-2,1.802762508E0,1.803390514E0
1.709148548E1,-3.011249937E-2,-3.561250120E-2,1.802762508E0,1.803365652E0
1.709388340E1,-3.011249937E-2,-3.808749840E-2,1.800287485E0,1.800942100E0
1.709628148E1,-3.368749842E-2,-3.437500075E-2,1.802762508E0,1.803404877E0
1.709867941E1,-3.244999796E-2,-3.189999983E-2,1.801524997E0,1.802099588E0
1.710107726E1,-3.135000169E-2,-2.832499892E-2,1.801524997E0,1.802020378E0
1.710347656E1,-3.368749842E-2,-2.708750032E-2,1.801524997E0,1.802043533E0
1.710587326E1,-3.244999796E-2,-2.708750032E-2,1.802762508E0,1.803257995E0
1.710827110E1,-3.135000169E-2,-2.461249940E-2,1.802762508E0,1.803203056E0
1.711066917E1,-3.135000169E-2,-2.708750032E-2,1.803862453E0,1.804338190E0
1.711306709E1,-3.011249937E-2,-2.956249937E-2,1.802762508E0,1.803256323E0
1.711546494E1,-2.887500077E-2,-2.956249937E-2,1.801524997E0,1.801998896E0
1.711786302E1,-2.887500077E-2,-2.832499892E-2,1.801524997E0,1.801979019E0
1.712026094E1,-2.887500077E-2,-2.708750032E-2,1.803862453E0,1.804296884E0
1.712266000E1,-2.763750032E-2,-2.832499892E-2,1.801524997E0,1.801959614E0
1.712505684E1,-2.639999986E-2,-2.708750032E-2,1.801524997E0,1.801922031E0
1.712745476E1,-2.392499894E-2,-2.584999986E-2,1.800287485E0,1.800632016E0
1.712985284E1,-2.516249940E-2,-2.337500080E-2,1.802762508E0,1.803089627E0
1.713225069E1,-2.516249940E-2,-2.337500080E-2,1.802762508E0,1.803089627E0
1.713464861E1,-2.392499894E-2,-1.979999989E-2,1.800287485E0,1.800555324E0
1.713704668E1,-2.392499894E-2,-1.732499897E-2,1.801524997E0,1.801767153E0
1.713944453E1,-2.639999986E-2,-1.856249943E-2,1.801524997E0,1.801814042E0
1.714184368E1,-2.392499894E-2,-1.361249946E-2,1.801524997E0,1.801735280E0
1.714424053E1,-2.268750034E-2,-1.113750041E-2,1.801524997E0,1.801702273E0
1.714663845E1,-2.516249940E-2,-9.899999946E-3,1.800287485E0,1.800490542E0
1.714903629E1,-2.516249940E-2,-8.799999952E-3,1.801524997E0,1.801722205E0
1.715143437E1,-2.516249940E-2,-7.562499959E-3,1.801524997E0,1.801716586E0
1.715383230E1,-2.516249940E-2,-7.562499959E-3,1.801524997E0,1.801716586E0
1.715623037E1,-2.392499894E-2,-1.374999993E-3,1.801524997E0,1.801684381E0
1.715862823E1,-2.516249940E-2,-3.849999979E-3,1.800287485E0,1.800467440E0
1.716102738E1,-2.516249940E-2,-1.374999993E-3,1.801524997E0,1.801701239E0
1.716342423E1,-2.516249940E-2,-2.612499986E-3,1.800287485E0,1.800465219E0
1.716582215E1,-2.516249940E-2,-2.612499986E-3,1.802762508E0,1.802939999E0
1.716822000E1,-2.516249940E-2,-1.374999993E-3,1.801524997E0,1.801701239E0
1.717061809E1,-2.516249940E-2,-5.087499972E-3,1.800287485E0,1.800470512E0
1.717301602E1,-2.887500077E-2,-1.374999993E-3,1.800287485E0,1.800519560E0
1.717541386E1,-2.639999986E-2,-3.849999979E-3,1.801524997E0,1.801722536E0
1.717781194E1,-3.011249937E-2,-1.374999993E-3,1.801524997E0,1.801777169E0
1.718021102E1,-2.763750032E-2,-2.612499986E-3,1.802762508E0,1.802976239E0
1.718260794E1,-3.135000169E-2,7.149999961E-3,1.800287485E0,1.800574623E0
1.718500578E1,-3.244999796E-2,-1.374999993E-4,1.799049973E0,1.799342610E0
1.718740371E1,-3.368749842E-2,5.912499968E-3,1.801524997E0,1.801849638E0
1.718980178E1,-3.616249934E-2,2.199999988E-3,1.800287485E0,1.800651992E0
1.719219963E1,-3.739999980E-2,4.674999975E-3,1.800287485E0,1.800681994E0
1.719459758E1,-3.863750026E-2,2.199999988E-3,1.800287485E0,1.800703397E0
1.719699565E1,-3.739999980E-2,9.624999948E-4,1.801524997E0,1.801913428E0
1.719939473E1,-3.987500072E-2,9.624999948E-4,1.799049973E0,1.799492081E0
1.720179166E1,-3.987500072E-2,-1.374999993E-4,1.800287485E0,1.800729037E0
1.720418950E1,-3.863750026E-2,-2.612499986E-3,1.799049973E0,1.799466723E0
1.720658740E1,-3.987500072E-2,-2.612499986E-3,1.799049973E0,1.799493720E0
1.720898548E1,-3.739999980E-2,-8.799999952E-3,1.799049973E0,1.799460199E0
1.721138332E1,-3.987500072E-2,-9.899999946E-3,1.800287485E0,1.800756245E0
